TransactionID,Date,AccountID,AccountName,TransactionType,Amount,Currency,ExchangeRate,Balance,Merchant,MerchantPhone,MerchantEmail,Category,Subcategory,Country,City,PostalCode,CardNumber,Email,Phone,IsFraud,Notes,CustomerSince
TX101090,11/21/2024,AC8946,Isha Das,Debit,30.39,USD,77.8394,-554511.1,ElectroWorld,4095764437,electroworld@biz.com,Health,Clinic,Australia,Noida,867252,XXXX-XXXX-3874,isha.das@hotmail.com,9746628289,No,promo applied,2020
TX105191,6/8/2024,AC8838,Asha Roy,Debit,31.51,INR,1,-2680025.78,Amazon,7060587348,amazon@biz.com,Clothing,Women,UK,Gurugram,797517,4.39317E+15,asha.roy@yahoo.com,9220254556,No,promo applied,Feb-18
TX102387,7/11/2024,AC2470,Priya Kumar,Debit,10.92x,INR,1,-1288474.34,ShopEasy,6273875549,,Automotive,Fuel,UAE,Jaipur,398837,XXXX-XXXX-7956,priya.kumar@yahoo.com,6860737375,No,promo applied,23/09/2019
TX105107,8/6/2024,AC8545,Dev Patel,Debit,35,AED,20.566,n/a,LocalMart,8487621378,,Automotive,Fuel,Australia,Pune,625492,4.97488E+15,dev.patel@yahoo.com,1952008547,No,manual adjustment,Jul-17
TX105551,12/23/2023,AC5158,Uma Patel,debit,53.94,INR,1,-2867771.13,Flipkart,6861864719,flipkart@biz.com,Entertainment,Movies,UAE,Noida,507594,XXXX-XXXX-4036,uma.patel@yahoo.com,147749585,No,chargeback requested,28/08/2018
TX103155,12/4/2023,AC8324,Karan Bose,Credit,4.68,USD,72.3627,-1705829.09,Starbucks,-3108610857,starbucks@biz.com,Automotive,Repair,India,Gurugram,N/A,XXXX-XXXX-XXXX-1742,,1311645971,No,,26/12/2016
TX104717,1/21/2025,AC8158,Priya Reddy,CREDIT,?137.15,AED,19.8043,"?-2,514,112.93",BigBasket,-4036489087,bigbasket@biz.com,Automotive,Fuel,UK,Mumbai,162064,XXXX-XXXX-XXXX-8320,priya.reddy@hotmail.com,,No,monthly subscription,10/19/2021
TX101765,8/8/2025,AC5866,Vikram Khan,Credit,12.04,USD,78.3085,-1130088.71,Zomato,819714338,zomato@biz.com,Entertainment,Movies,USA,Bengaluru,556317,XXXX-XXXX-6207,vikram.khan@yahoo.com,1125865267,No,monthly subscription,2025
TX101555,10/29/2024,AC7015,Vikram Kumar,Debit,51.46,GBP,95.2761,-1000914.04,Starbucks,8001757680,,Travel,Taxi,USA,Mumbai,663309,XXXX-XXXX-8297,,9284295495,No,,2023
TX102873,5/7/2025,AC5876,Rohit Kumar,Debit,16.42,USD,79.5977,"?-1,626,922.67",ShopEasy,,shopeasy@biz.com,Entertainment,Movies,Canada,Kolkata,664643,XXXX-XXXX-4344,rohit.kumar@gmail.com,,No,manual adjustment,24/04/2019
TX103759,6/3/2025,AC2402,Neha Joshi,Debit,32.24,INR,1,"?-2,112,380.29",Amazon,,amazon@biz.com,Education,Course,Canada,Mumbai,789868,XXXX-XXXX-7837,neha.joshi@gmail.com,2902891176,No,cashback credited,10/8/2022
TX100737,8/4/2025,AC1595,Dev Chopra,CREDIT,107.69,AED,18.6868,-441532.25,ShopEasy,9480044944,shopeasy@biz.com,Utilities,Water,USA,Chennai,793830,XXXX-XXXX-3763,dev.chopra@yahoo.com,8200993825,No,,Sep-23
TX105238,5/6/2025,AC2558,Asha Das,debit,41.1,usd,72.4401,"?-2,682,170.15",Swiggy,7401571126,swiggy@biz.com,Electronics,Mobile,UK,Noida,189425,4.86604E+15,asha.das@gmail.com,6538937432,No,suspected fraud,4/18/2015
TX103966,11/12/2023,AC7572,Amit Mehta,Refund,48.1,AED,19.8843,-2121925.86,Paytm Mall,3720053963,,Health,Clinic,Canada,Gurugram,437859,XXXX-XXXX-XXXX-8704,amit.mehta@yahoo.com,6343867962,No,cashback credited,5/30/2022
TX105700,9/15/2023,AC2158,Raj Kumar,CREDIT,32.12,INR,1,-2901032.24,BigBasket,,bigbasket@biz.com,Health,Clinic,UK,Mumbai,206783,XXXX-XXXX-3077,,7596051586,No,suspected fraud,Mar-16
TX100179,2/4/2025,AC4839,Rohit Roy,Debit,866.28,USD,77.9663,-160795.64,LocalMart,,localmart@biz.com,Clothing,Women,Canada,Gurugram,661154,XXXX-XXXX-9492,rohit.roy@yahoo.com,7777296371,No,suspected fraud,1/5/2019
TX100596,1/20/2025,AC4347,Maya Sharma,Credit,23.95,INR,1,-280081.52,Reliance,2736332493,reliance@biz.com,Utilities,Internet,UAE,Gurugram,790704,XXXX-XXXX-XXXX-7594,maya.sharma@hotmail.com,-3833427007,No,,12/18/2017
TX105550,4/6/2025,AC8647,Dev Singh,CREDIT,10.31,AED,19.8323,-2867744.16,ElectroWorld,-2519914355,electroworld@biz.com,Dining,FastFood,UAE,Hyderabad,697624,XXXX-XXXX-8661,dev.singh@hotmail.com,3794661117,No,promo applied,Apr-20
TX104673,2/16/2024,AC6910,Rahul Mehta,Refund,?9.34,USD,72.1227,-2467984.14,LocalMart,,localmart@biz.com,Dining,Restaurant,Canada,Bengaluru,226744,XXXX-XXXX-7528,rahul.mehta@gmail.com,4930645044,No,chargeback requested,5/7/2019
TX100840,11/18/2023,AC4499,Arjun Roy,Debit,31.21,INR,1,-481231.34,AutoZone,3187803343,autozone@biz.com,Dining,Cafe,USA,Jaipur,500,XXXX-XXXX-XXXX-6094,arjun.roy@hotmail.com,5373402490,No,manual adjustment,Oct-21
TX100915,10/2/2024,AC7988,Suresh Reddy,Debit,46.29,INR ,1,-529696.79,Paytm Mall,,,Education,Books,UAE,Chennai,651914,XXXX-XXXX-XXXX-3663,suresh.reddy@hotmail.com,3295138887,No,manual adjustment,unknown
TX103125,1/30/2025,AC8705,Priy Ptel,debit,80.45,USD,77.0856,-1676360.57,Paytm Mall,,paytmmall@biz.com,Automotive,Repair,India,Mumbai,849200,XXXX-XXXX-9636,priy.ptel@hotmail.com,,No,monthly subscription,7/1/2018
TX103773,2/26/2024,AC2444,Raj Patel,CREDIT,13.31,INR,1,-2117834.14,Swiggy,-9311742279,swiggy@biz.com,Groceries,Supermarket,Canada,Gurugram,300126,XXXX-XXXX-4471,raj.patel@hotmail.com,9683183979,No,chargeback requested,2023
TX105446,6/9/2025,AC2193,Rohit Mehta,Debit,6.56,AED,21.7711,-2824853.57,ShopEasy,,shopeasy@biz.com,Electronics,Accessory,USA,Kolkata,574616,XXXX-XXXX-7059,rohit.mehta@hotmail.com,4798506679,No,monthly subscription,2022
TX102653,2/12/2025,AC9760,Lina Reddy,debit,114.06,USD,77.8039,-1560879.11,LocalMart,,localmart@biz.com,Dining,Restaurant,UK,Bengaluru,215904,XXXX-XXXX-5585,lina.reddy@hotmail.com,7333990497,No,manual adjustment,Oct-22
TX103644,9/2/2025,AC7895,Isha Mehta,Debit,12.51,INR,1,-1935718.1,Paytm Mall,,,Groceries,Specialty,Australia,Jaipur,197958,XXXX-XXXX-XXXX-4677,,6929362719,No,,8/20/2020
TX102905,6/6/2024,AC7895,Rohit Joshi,Debit,81.51,AED,18.8845,-1639794.29,ShopEasy,-8676790191,shopeasy@biz.com,Health,Pharmacy,UAE,Hyderabad,399184,XXXX-XXXX-XXXX-9424,rohit.joshi@gmail.com,5651402185,No,chargeback requested,unknown
TX105850,4/16/2024,AC5155,Dev Singh,debit,44.33,AED,19.6036,"?-2,913,899.31",Walmart,6324449990,,Electronics,Laptop,USA,Chennai,435828,XXXX-XXXX-6893,dev.singh@yahoo.com,3282103751,No,suspected fraud,2017
TX103549,7/16/2024,AC4039,Asha Khan,Debit,31.72,INR ,1,-1984427.11,Myntra,7557223034,,Travel,Flight,Australia,Pune,876611,XXXX-XXXX-2886,,-5349119069,No,monthly subscription,2020
TX101644,7/26/2024,AC8639,Sam Iyer,Refund,$9.25 ,USD,81.4008,-1076551.12,AutoZone,2837292847,,Utilities,Internet,India,Kolkata,610103,4.43091E+15,sam.iyer@example.com,6470713546,No,chargeback requested,Aug-25
TX102527,5/13/2025,AC4162,Anita Gupta,Refund,INR 68.60,USD,76.2514,-1527411.36,AutoZone,,autozone@biz.com,Groceries,Supermarket,Australia,Gurugram,853525,XXXX-XXXX-1719,anita.gupta@gmail.com,6866233352,No,repeat purchase,Mar-17
TX100398,4/3/2025,AC4845,Suresh Bose,Debit,28.86,USD,76.3349,"?-189,767.90",BigBasket,3794709004,bigbasket@biz.com,Automotive,Fuel,India,Hyderabad,N/A,XXXX-XXXX-4939,suresh.bose@hotmail.com,-2263622875,No,chargeback requested,2025
TX105825,8/6/2024,AC4042,Dev Khan,Credit,4.44,USD,74.3703,-2908487.45,LocalMart,8519180056,localmart@biz.com,Health,Pharmacy,UK,Gurugram,527266,XXXX-XXXX-7017,dev.khan@example.com,1248388989,No,promo applied,unknown
TX102397,11/21/2023,AC1213,suresh REDDY,CREDIT,USD 9.93,USD,76.9529,-1288625.77,Flipkart,,,Travel,Hotel,India,Hyderabad,739545,XXXX-XXXX-9581,suresh.reddy@example.com,7113675255,No,promo applied,5/24/2024
TX103111,3/5/2024,AC7209,Karan Mehta,Debit,23.58,INR,1,"?-1,676,029.39",Flipkart,29390940,,Automotive,Repair,Canada,Noida,240199,XXXX-XXXX-2091,karan.mehta@hotmail.com,1066460587,No,monthly subscription,11/8/2015
TX104552,12/19/2023,AC9798,Raj Sharma,Debit,Rs 94.39,GBP,98.8789,-2464651.72,Swiggy,4333416025,swiggy@biz.com,Dining,FastFood,UAE,Bengaluru,265708,XXXX-XXXX-XXXX-4135,raj.sharma@example.com,4049517484,No,manual adjustment,1/4/2017
TX103333,9/27/2023,AC3520,Sana Reddy,CREDIT,65.95x,AED,19.3283,-1808913.64,LocalMart,,,Health,Pharmacy,UK,Mumbai,208,4.90219E+15,,5070769685,,manual adjustment,25/09/2019
TX101811,2/13/2025,AC1507,Rtu Patel,Debit,39.49,INR,1,-1131249.42,Amazon,874923493,,Groceries,Specialty,India,Gurugram,477101,XXXX-XXXX-9545,rtu.patel@example.com,2181017560,No,cashback credited,Sep-21
TX104808,2/24/2024,AC2677,Sam Chopra,CREDIT,?183.60,USD,76.0964,-2579372.26,Starbucks,2309014773,,Entertainment,Movies,USA,Mumbai,896145,XXXX-XXXX-2520,sam.chopra@example.com,229011970,No,cashback credited,2022
TX105707,6/6/2024,AC7639,Maya Gupta,CREDIT,47.4,INR,1,-2901112.67,Swiggy,8489373402,swiggy@biz.com,Dining,Restaurant,UAE,Kolkata,273558,4.95439E+15,maya.gupta@hotmail.com,8566341611,No,chargeback requested,2022
TX103877,12/11/2023,AC2872,Neha Gupta,Debit,-44.33,INR,1,-2119575.49,Walmart,8488682723,walmart@biz.com,Automotive,Fuel,USA,Hyderabad,715191,XXXX-XXXX-2230,neha.gupta@gmail.com,,No,suspected fraud,15/07/2015
TX103085,10/16/2024,AC8223,Suresh Mehta,Debit,48.04,USD ,76.3269,"?-1,675,658.35",AutoZone,-4612310228,,Entertainment,Movies,Australia,Kolkata,858967,4.97784E+15,suresh.mehta@yahoo.com,6259956901,No,cashback credited,2020
TX101268,2/20/2025,AC4303,Priya Mehta,Refund,13.7,usd,77.1552,"?-595,546.07",Reliance,6748577359,reliance@biz.com,Entertainment,Concert,UK,Gurugram,928736,XXXX-XXXX-8834,priya.mehta@hotmail.com,-6352068396,No,monthly subscription,11/6/2016
TX100194,12/19/2023,AC8410,Rohit Nair,Debit,40.76x,INR,1,-163755.11,Myntra,,,Travel,Taxi,USA,Pune,559564,,rohit.nair@gmail.com,6381398494,No,promo applied,10/8/2023
TX100732,12/4/2024,AC8625,Dev Bose,Debit,54.05,USD,74.664,-441485.77,ElectroWorld,6585042040,electroworld@biz.com,Entertainment,Movies,UAE,Kolkata,945495,XXXX-XXXX-6868,dev.bose@gmail.com,6695319005,No,cashback credited,2021
TX103801,7/11/2025,AC8501,Arjun Roy,Credit,4.85,USD,76.3083,-2118169.36,ElectroWorld,7212185919,,Education,Course,Canada,Jaipur,587601,XXXX-XXXX-5160,arjun.roy@gmail.com,-555495640,No,chargeback requested,3/19/2026
TX100083,7/5/2025,AC1893,Raj Desai,Debit,17.78,GBP,105.3954,-144850.68,Walmart,,walmart@biz.com,Utilities,Internet,India,Mumbai,207577,4.86932E+15,raj.desai@yahoo.com,7798857408,No,chargeback requested,25/03/2020
TX101521,1/2/2024,AC4650,Amit Chopra,Credit,66.59,USD,82.4189,-987576.75,Paytm Mall,1461824180,paytmmall@biz.com,Dining,Restaurant,India,Kolkata,527136,XXXX-XXXX-8135,amit.chopra@yahoo.com,4213079528,No,repeat purchase,Jun-24
TX102697,3/17/2024,AC2690,Amit Iyer,Debit,6.86,INR,1,"?-1,602,823.88",Swiggy,4721849460,,Health,Clinic,India,Mumbai,327073,XXXX-XXXX-4407,amit.iyer@hotmail.com,-5455427576,No,manual adjustment,6/5/2018
TX101701,12/4/2024,AC2207,Anita Desai,debit,INR 59.56,USD,77.2428,-1078375.8,AutoZone,-136557746,autozone@biz.com,Groceries,Specialty,Australia,Pune,761835,XXXX-XXXX-2291,anita.desai@hotmail.com ,771285911,No,,6/11/2018
TX102652,11/14/2024,AC6118,Isha Desai,Debit,61.13,INR,1,-1560822.08,AutoZone,5000865117,,Travel,Taxi,UAE,Jaipur,305054,XXXX-XXXX-9604,isha.desai@hotmail.com,1318767354,No,suspected fraud,10/2/2026
TX102982,9/18/2023,AC3163,Anita Chopra,Debit,79.76,INR,1,-1641977.29,Paytm Mall,7351797057,,Travel,Flight,UAE,Noida,601191,XXXX-XXXX-8780,anita.chopra@yahoo.com,9436802908,No,chargeback requested,6/27/2023
TX103981,2/28/2025,AC4544,Rohit Roy,Refund,$237.16 ,USD,76.7557,"?-2,207,506.82",ShopEasy,4742284866,shopeasy@biz.com,Clothing,Women,India,Kolkata,535372,XXXX-XXXX-XXXX-6605,rohit.roy@hotmail.com,-4631111801,No,monthly subscription,2/5/2023
TX100500,7/14/2025,AC4653,Amit Patel,debit,100.63,INR,1,"?-260,600.74",BigBasket,,bigbasket@biz.com,Health,Pharmacy,Canada,Gurugram,742,XXXX-XXXX-4270,amit.patel@yahoo.com,9747279520,No,cashback credited,11/3/2015
TX103940,2/27/2024,AC9246,Suresh Khan,Refund,52.19,INR,1,"?-2,121,225.40",Amazon,4530363508,amazon@biz.com,Travel,Taxi,UAE,Gurugram,504433,4.78759E+15,suresh.khan@example.com ,528873692,No,repeat purchase,8/24/2018
TX100610,7/9/2025,AC8994,Rohit Iyr,Refund,72.62x,INR,1,-280622.08,Walmart,5659056716,,Utilities,Water,UAE,Mumbai,754546,XXXX-XXXX-9867,rohit.iyr@yahoo.com,3194290998,No,manual adjustment,2017
TX104364,1/1/2024,AC4423,Maya Khan,Debit,16.18,USD,77.4354,n/a,Swiggy,9214060538,swiggy@biz.com,Electronics,Accessory,UAE,Hyderabad,476856,XXXX-XXXX-XXXX-1705,maya.khan@example.com,8267410929,No,monthly subscription,Nov-18
TX105134,11/10/2024,AC9761,Amit Iyer,Credit,4.96,USD,73.6432,-2678046.06,Starbucks,-3561755896,,Utilities,Internet,Canada,Noida,525200,4.33889E+15,amit.iyer@gmail.com,5823165881,No,cashback credited,10/10/2015
TX105537,4/8/2024,AC3940,Rahul Mehta,Refund,21.66,USD,75.7654,-2867026.6,Zomato,4631003057,zomato@biz.com,Dining,Restaurant,Australia,Pune,967584,XXXX-XXXX-XXXX-1105,rahul.mehta@gmail.com,2035708245,No,promo applied,19/06/2017
TX100700,2/12/2024,AC2587,Uma Kumar,debit,17.69,INR,1,-440726.51,Myntra,3672546618,myntra@biz.com,Electronics,Laptop,Canada,Gurugram,473052,XXXX-XXXX-XXXX-7566,uma.kumar@yahoo.com,3960987836,,manual adjustment,Apr-15
TX101338,9/9/2024,AC9370,Priya Khan,Refund,USD 20.78,USD,78.4444,-973784.9,Zomato,,zomato@biz.com,Entertainment,Streaming,UAE,Chennai,273160,,priya.khan@example.com,-4434382616,No,chargeback requested,6/28/2022
TX100746,4/26/2025,AC4948,Rohit Mehta,Debit,41.43,INR,1,n/a,BigBasket,4810259194,,Dining,FastFood,Canada,Chennai,138615,XXXX-XXXX-XXXX-9495,rohit.mehta@hotmail.com,9766512409,No,repeat purchase,Mar-26
TX104800,10/15/2023,AC4936,Uma Sharma,Debit,60.85,INR,1,-2579203.47,LocalMart,8956140389,localmart@biz.com,Clothing,Women,Canada,Gurugram,802164,XXXX-XXXX-XXXX-8241,uma.sharma@yahoo.com,-4860839543,No,"cashback credited -- verify
contact support",12/29/2024
TX102323,7/18/2025,AC1348,Maya Roy,CREDIT,247.00x,INR,1,-1272983.62,Flipkart,,,Electronics,Laptop,UK,Hyderabad,539652,XXXX-XXXX-XXXX-8049,maya.roy@yahoo.com,6220065819,No,promo applied,2/20/2024
TX100860,4/9/2024,AC7387,Amit Nair,CREDIT,42.25,USD,82.3064,-489665,Zomato,8010594050,zomato@biz.com,Groceries,Specialty,UAE,Pune,147558,4.91872E+15,amit.nair@yahoo.com,8878252418,No,,unknown
TX100582,9/3/2025,AC1027,Suresh Joshi,Debit,70.76,USD,78.795,"?-279,678.91",Starbucks,3685965551,starbucks@biz.com,Dining,Cafe,UK,Noida,200825,4.37618E+15,suresh.joshi@example.com,8423932220,No,promo applied,2023
TX105128,9/10/2024,AC6005,Ritu Iyer,debit,39.63,USD,72.4621,-2677896.38,Walmart,,walmart@biz.com,Utilities,Internet,UK,Gurugram,643657,XXXX-XXXX-7622,,5941252292,No,monthly subscription,27/01/2020
TX100056,7/27/2025,AC7095,Dev Ds,debit,$12.10 ,USD,72.7945,-144027.27,LocalMart,2502946246,localmart@biz.com,Electronics,Laptop,Australia,Mumbai,449213,XXXX-XXXX-7213,dev.ds@example.com,3207742396,No,repeat purchase,20/05/2021
TX104555,8/9/2024,AC7662,Vikram Sharma,debit,?23.09,GBP,105.0162,"?-2,464,683.51",ShopEasy,7297548624,shopeasy@biz.com,Travel,Flight,India,Chennai,608074,4.79423E+15,vikram.sharma@example.com,-75491662,No,monthly subscription,2017
TX104439,9/27/2023,AC5638,Rahul Desai,debit,60.35,INR,1,"?-2,452,519.89",Walmart,,walmart@biz.com,Electronics,Laptop,UAE,Chennai,460,XXXX-XXXX-XXXX-8074,rahul.desai@yahoo.com,3192672802,No,repeat purchase,3/6/2017
TX100121,9/6/2025,AC2994,Lina Joshi,Debit,11.12,INR,1,-145905.97,ShopEasy,6279424396,shopeasy@biz.com,Education,Books,UK,Delhi,676348,4.52653E+15,lina.joshi@yahoocom,3718348981,No,chargeback requested,May-17
TX102114,7/31/2025,AC9951,Sana Ry,Refund,80.56,AED,21.0995,-1200460.15,Zomato,9383601041,,Groceries,Supermarket,UK,Bengaluru,704830,XXXX-XXXX-9335,sana.ry@example.com,868907664,No,suspected fraud,3/12/2020
TX100852,2/2/2024,AC2836,Sam Iyer,Credit,"?15,410.00",GBP,101.544,-489425.6,BigBasket,9596645170,bigbasket@biz.com,Education,Books,India,Gurugram,828856,XXXX-XXXX-5786,sam.iyer@example.com,3000318890,No,promo applied,12/7/2017
TX103489,12/28/2023,AC2998,Rahul Das,debit,4.87,INR,1,"?-1,870,811.40",LocalMart,1507507008,localmart@biz.com,Utilities,Water,Australia,Kolkata,367247,XXXX-XXXX-6678,rahul.das@yahoo.com,1873763159,No,,7/11/2025
TX100905,4/5/2025,AC2055,Rahul Roy,Refund,35.01,USD,73.3838,-529191.9,Zomato,7547985162,,Groceries,Specialty,India,Bengaluru,678890,XXXX-XXXX-5667,rahul.roy@hotmail.com,-6936526686,No,manual adjustment,2019
TX104147,2/3/2024,AC5598,Vikram Singh,Refund,29.55x,INR,1,-2236629.7,Myntra,-2475134317,,Automotive,Repair,UK,Jaipur,483219,XXXX-XXXX-6896,vikram.singh@yahoo.com,448277541,No,repeat purchase,11/5/2024
TX103566,11/5/2024,AC8521,Isha Sharma,debit,43.59,GBP,108.5562,-1984943.34,ElectroWorld,7297548624,electroworld@biz.com,Education,Course,India,Bengaluru,988805,XXXX-XXXX-3704,isha.sharma@yahoo.com,2871585779,No,repeat purchase,2/26/2025
TX104956,11/13/2024,AC8516,Uma Patel,Credit,26.18,INR,1,-2593103.99,Starbucks,4464449829,,Travel,Flight,Canada,Kolkata,517978,XXXX-XXXX-8753,uma.patel@gmail.com,8091512710,No,,Apr-23
TX104024,11/10/2024,AC5280,Karan Joshi,debit,14.67,INR,1,"?-2,230,257.67",Reliance,,reliance@biz.com,Automotive,Repair,USA,Gurugram,274693,XXXX-XXXX-XXXX-7138,karan.joshi@example.com,3587317947,No,suspected fraud,unknown
TX100433,10/8/2024,AC6985,Isha Das,Debit,78.34,INR,1,-258439.68,Starbucks,575991806,,Automotive,Fuel,UK,Mumbai,376444,,isha.das@hotmail.com,2010136890,No,chargeback requested,2018
TX104265,1/24/2025,AC5104,rahul JOSHI,CREDIT,59.88,USD,80.3552,-2254487.86,BigBasket,,,Dining,Restaurant,UK,Kolkata,128895,XXXX-XXXX-7470,rahul.joshi@hotmail.com,3657971223,No,repeat purchase,Feb-26
TX105932,6/12/2024,AC3544,Isha Kumar,Debit,USD 37.47,USD,77.6013,-2933788.46,LocalMart,,localmart@biz.com,Groceries,Supermarket,UAE,Hyderabad,550403,XXXX-XXXX-XXXX-1451,isha.kumar@yahoo.com,298147043,No,"suspected fraud -- verify
contact support",11/9/2022
TX101195,3/13/2024,AC8294,Vikram Gupta,Debit,"?56,180.00",GBP,99.0019,-593304.35,BigBasket,7857972708,bigbasket@biz.com,Utilities,Water,USA,Chennai,941984,4.34663E+15,vikram.gupta@example.com,5632641597,No,manual adjustment,2022
TX101489,11/4/2023,AC4114,Sana Kumar,Debit,150.67,INR,1,-986203.93,Amazon,,amazon@biz.com,Dining,FastFood,USA,Pune,895,XXXX-XXXX-7950,sana.kumar@yahoo.com,2140888903,,,7/26/2020
TX100000,9/14/2024,AC4317,Sana Mehta,Debit,60.1,USD,75.701,9969.95,Paytm Mall,-3048092772,paytmmall@biz.com,Utilities,Water,UK,Noida,780112,XXXX-XXXX-7330,sana.mehta@hotmail.com,3842432173,No,cashback credited,27/08/2020
TX100616,4/8/2025,AC9099,Maya Iyer,Debit,37.76,AED,21.4204,-281014.85,Swiggy,8574625799,swiggy@biz.com,Entertainment,Concert,UK,Mumbai,190180,XXXX-XXXX-2889,maya.iyer@yahoo.com,,No,,1/17/2023
TX105608,12/31/2024,AC7850,Asha Kumar,Refund,97.36,GBP,107.7313,-2872698.11,Myntra,-794093139,myntra@biz.com,Education,Books,Canada,Bengaluru,436655,4.62526E+15,asha.kumar@gmail.com,-9730152367,No,monthly subscription,2024
TX100807,4/10/2024,AC2670,Raj Patel,CREDIT,18.64,INR,1,-447389.6,BigBasket,8325657962,bigbasket@biz.com,Education,Course,Canada,Kolkata,894870,XXXX-XXXX-3358,raj.patel@yahoo.com,-6654253102,No,manual adjustment,7/3/2026
TX102325,12/18/2023,AC4685,Raj Chopra,debit,73.88,AED,20.3972,-1273004.12,Zomato,7243432502,,Travel,Taxi,USA,Pune,331559,XXXX-XXXX-XXXX-4675,raj.chopra@gmail.com,966952181,No,chargeback requested,9/16/2017
TX100246,8/10/2024,AC5610,Amit Patel,Debit,"?18,730.00",USD,80.8364,-173440.65,Myntra,-7194129970,myntra@biz.com,Utilities,Electricity,USA,Jaipur,829666,XXXX-XXXX-XXXX-1971,amit.patel@gmail.com,9510791580,No,monthly subscription,Feb-26
TX102054,8/1/2025,AC2568,Lina Joshi,debit,6.59,AED,19.2223,-1198971.05,Reliance,4122112592,reliance@biz.com,Education,Books,UAE,Hyderabad,930974,4.63277E+15,lina.joshi@example.com,1023428551,No,chargeback requested,2020
TX102069,1/24/2025,AC6068,Isha Joshi,CREDIT,100.63,USD,76.997,-1199309.09,Starbucks,1968728981,starbucks@biz.com,Entertainment,Movies,Australia,Jaipur,242174,,isha.joshi@yahoo.com,9262335497,No,promo applied,6/17/2023
TX104967,6/30/2025,AC2177,Suresh Bose,Debit,Rs 126.86,AED,21.3687,-2607617.83,Swiggy,6381398494,swiggy@biz.com,Automotive,Repair,India,Pune,978377,XXXX-XXXX-XXXX-1657,suresh.bose@yahoo.com,7747912230,No,cashback credited,2022
TX101113,5/24/2025,AC6152,Ritu Kumar,CREDIT,60.03x,USD,76.3658,-555360.28,Paytm Mall,-9762046635,,Utilities,Water,Australia,Delhi,207839,XXXX-XXXX-1532,ritu.kumar@yahoo.com,2247871021,No,chargeback requested,27/03/2016
TX102742,7/23/2025,AC1732,Maya Mehta,debit,34.89,AED,21.536,-1605046.07,ElectroWorld,,electroworld@biz.com,Utilities,Water,UAE,Kolkata,N/A,XXXX-XXXX-4063,maya.mehta@gmail.com,-2137345857,No,chargeback requested,2017
TX100334,11/22/2024,AC3232,Priya Dsai,debit,106.71,GBP,98.7902,-175962.22,Flipkart,720673717,,Education,Course,India,Bengaluru,291192,XXXX-XXXX-XXXX-2426,priya.dsai@yahoo.com,2130971216,No,suspected fraud,2021
TX100738,10/13/2023,AC5625,Sam Roy,Debit,244.34,GBP,100.5967,"?-441,654.42",Reliance,,,Dining,Cafe,USA,Gurugram,510915,XXXX-XXXX-XXXX-4888,sam.roy@yahoo.com,6959805854,No,manual adjustment,unknown
TX101118,4/18/2025,AC7700,Amit Khan,Debit,42.15,INR,1,-555687.16,Zomato,-930264779,zomato@biz.com,Health,Clinic,Canada,Noida,676348,XXXX-XXXX-2232,amit.khan@hotmail.com,6334029474,No,monthly subscription,2/7/2023
TX104107,12/16/2024,AC1929,Uma Nair,Refund,168.66,AED,18.5062,-2235313.01,Myntra,-7928700725,myntra@biz.com,Groceries,Specialty,Australia,Gurugram,598871,XXXX-XXXX-XXXX-1083,uma.nair@example.com,6266330693,No,chargeback requested,2/12/2020
TX102585,1/3/2024,AC6114,Karan Gupta,Credit,15.63,AED,18.7671,-1558972.09,Myntra,9611411502,,Health,Pharmacy,UK,Noida,N/A,XXXX-XXXX-3711,karan.gupta@example.com,2970269338,No,,20/11/2022
TX105322,9/25/2024,AC1990,Sana Bose,Refund,121.64,INRr,1,"?-2,773,518.52",Zomato,,zomato@biz.com,Electronics,Mobile,India,Jaipur,110145,XXXX-XXXX-XXXX-1314,sana.bose@gmail.com,8267079511,,chargeback requested,17/05/2025
TX101940,4/21/2025,AC7836,Amit Patel,Debit,47.93,USD,74.7033,-1169002.49,AutoZone,1786587378,autozone@biz.com,Dining,FastFood,Canada,Bengaluru,108921,XXXX-XXXX-XXXX-5995,,5978293819,No,monthly subscription,13/10/2016
TX102599,6/23/2024,AC9539,Raj Roy,Debit,18.35,AED,19.5038,-1559268.95,Flipkart,-2804326973,flipkart@biz.com,Education,Course,USA,Jaipur,919513,XXXX-XXXX-4137,raj.roy@example.com,2086167332,Yess,suspected fraud,May-16
TX104971,9/16/2023,AC2228,Isha Kumar,Debit,"?30,050.00",USD,74.2271,-2622852.79,BigBasket,1893891200,bigbasket@biz.com,Clothing,Women,UAE,Delhi,242951,,isha.kumar@hotmail.com,3215659150,No,monthly subscription,Sep-24
TX104473,11/8/2024,AC6394,Isha Singh,Credit,63.63,INR,1,-2462770.03,Zomato,2905978461,,Dining,Cafe,USA,Hyderabad,332078,XXXX-XXXX-XXXX-5266,isha.singh@hotmail.com,-8692004515,Yes,repeat purchase,8/5/2019
